company_id,creator,upstream_hardware,upstream_cloud,downstream_integrator,downstream_deployer,downstream_enabler,competitor,is_investor,is_owner,confidence,justification
3690 HK,Meta,0,0,0,1,0,0,0,0,M,AI in delivery optimization; core is local services
3690 HK,Microsoft,0,0,0,1,0,0,0,0,M,AI in delivery optimization; core is local services
3690 HK,Mistral AI,0,0,0,1,0,0,0,0,M,AI in delivery optimization; core is local services
3690 HK,OpenAI,0,0,0,1,0,0,0,0,M,AI in delivery optimization; core is local services
3690 HK,Runway,0,0,0,1,0,0,0,0,M,AI in delivery optimization; core is local services
3690 HK,ShengShu Technology,0,0,0,1,0,0,0,0,M,AI in delivery optimization; core is local services
3690 HK,Stability AI,0,0,0,1,0,0,0,0,M,AI in delivery optimization; core is local services
3690 HK,Zhipu AI,0,0,0,1,0,0,0,0,M,AI in delivery optimization; core is local services
3690 HK,xAI,0,0,0,1,0,0,0,0,M,AI in delivery optimization; core is local services
4755 JP,Alibaba,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
4755 JP,Anthropic,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
4755 JP,DeepSeek,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
4755 JP,Google,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
4755 JP,Kuaishou,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
4755 JP,Meta,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
4755 JP,Microsoft,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
4755 JP,Mistral AI,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
4755 JP,OpenAI,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
4755 JP,Runway,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
4755 JP,ShengShu Technology,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
4755 JP,Stability AI,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
4755 JP,Zhipu AI,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
4755 JP,xAI,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
5803 JP,Alibaba,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
5803 JP,Anthropic,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
5803 JP,DeepSeek,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
5803 JP,Google,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
5803 JP,Kuaishou,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
5803 JP,Meta,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
5803 JP,Microsoft,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
5803 JP,Mistral AI,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
5803 JP,OpenAI,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
5803 JP,Runway,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
5803 JP,ShengShu Technology,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
5803 JP,Stability AI,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
5803 JP,Zhipu AI,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
5803 JP,xAI,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
6588 JP,Alibaba,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
6588 JP,Anthropic,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
6588 JP,DeepSeek,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
6588 JP,Google,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
6588 JP,Kuaishou,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
6588 JP,Meta,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
6588 JP,Microsoft,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
6588 JP,Mistral AI,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
6588 JP,OpenAI,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
6588 JP,Runway,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
6588 JP,ShengShu Technology,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
6588 JP,Stability AI,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
6588 JP,Zhipu AI,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
6588 JP,xAI,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
6701 JP,Alibaba,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
6701 JP,Anthropic,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
6701 JP,DeepSeek,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
6701 JP,Google,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
6701 JP,Kuaishou,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
6701 JP,Meta,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
6701 JP,Microsoft,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
6701 JP,Mistral AI,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
6701 JP,OpenAI,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
6701 JP,Runway,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
6701 JP,ShengShu Technology,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
6701 JP,Stability AI,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
6701 JP,Zhipu AI,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
6701 JP,xAI,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
6702 JP,Alibaba,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
6702 JP,Anthropic,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
6702 JP,DeepSeek,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
6702 JP,Google,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
6702 JP,Kuaishou,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
6702 JP,Meta,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
6702 JP,Microsoft,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
6702 JP,Mistral AI,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
6702 JP,OpenAI,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
6702 JP,Runway,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
6702 JP,ShengShu Technology,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
6702 JP,Stability AI,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
6702 JP,Zhipu AI,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
6702 JP,xAI,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
6758 JP,Alibaba,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
6758 JP,Anthropic,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
6758 JP,DeepSeek,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
6758 JP,Google,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
6758 JP,Kuaishou,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
6758 JP,Meta,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
6758 JP,Microsoft,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
6758 JP,Mistral AI,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
6758 JP,OpenAI,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
6758 JP,Runway,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
6758 JP,ShengShu Technology,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
6758 JP,Stability AI,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
6758 JP,Zhipu AI,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
6758 JP,xAI,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
6954 JP,Alibaba,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
6954 JP,Anthropic,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
6954 JP,DeepSeek,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
6954 JP,Google,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
6954 JP,Kuaishou,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
6954 JP,Meta,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
6954 JP,Microsoft,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
6954 JP,Mistral AI,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
6954 JP,OpenAI,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
6954 JP,Runway,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
6954 JP,ShengShu Technology,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
6954 JP,Stability AI,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
6954 JP,Zhipu AI,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
6954 JP,xAI,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
700 HK,Alibaba,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
700 HK,Anthropic,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
700 HK,DeepSeek,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
700 HK,Google,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
700 HK,Kuaishou,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
700 HK,Meta,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
700 HK,Microsoft,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
700 HK,Mistral AI,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
700 HK,OpenAI,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
700 HK,Runway,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
700 HK,ShengShu Technology,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
700 HK,Stability AI,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
700 HK,Zhipu AI,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
700 HK,xAI,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
AAPL,Alibaba,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
AAPL,Anthropic,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
AAPL,DeepSeek,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
AAPL,Google,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
AAPL,Kuaishou,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
AAPL,Meta,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
AAPL,Microsoft,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
AAPL,Mistral AI,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
AAPL,OpenAI,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
AAPL,Runway,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
AAPL,ShengShu Technology,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
AAPL,Stability AI,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
AAPL,Zhipu AI,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
AAPL,xAI,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
ACN,Alibaba,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
ACN,Anthropic,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
ACN,DeepSeek,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
ACN,Google,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
ACN,Kuaishou,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
ACN,Meta,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
ACN,Microsoft,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
ACN,Mistral AI,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
ACN,OpenAI,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
ACN,Runway,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
ACN,ShengShu Technology,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
ACN,Stability AI,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
ACN,Zhipu AI,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
ACN,xAI,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
ADBE,Alibaba,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Anthropic,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,DeepSeek,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Google,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Kuaishou,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Meta,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Microsoft,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Mistral AI,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,OpenAI,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Runway,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,ShengShu Technology,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Stability AI,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Zhipu AI,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,xAI,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
AI,Alibaba,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Anthropic,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,DeepSeek,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Google,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Kuaishou,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Meta,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Microsoft,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Mistral AI,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,OpenAI,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Runway,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,ShengShu Technology,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Stability AI,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Zhipu AI,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,xAI,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AMBA,Alibaba,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
AMBA,Anthropic,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
AMBA,DeepSeek,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
AMBA,Google,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
AMBA,Kuaishou,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
AMBA,Meta,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
AMBA,Microsoft,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
AMBA,Mistral AI,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
AMBA,OpenAI,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
AMBA,Runway,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
AMBA,ShengShu Technology,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
AMBA,Stability AI,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
AMBA,Zhipu AI,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
AMBA,xAI,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
AMD,Alibaba,1,0,0,0,0,0,0,0,H,MI-series AI accelerators and EPYC CPUs for AI training/inference
AMD,Anthropic,1,0,0,0,0,0,0,0,H,MI-series AI accelerators and EPYC CPUs for AI training/inference
