company_id,creator,upstream_hardware,upstream_cloud,downstream_integrator,downstream_deployer,downstream_enabler,competitor,is_investor,is_owner,confidence,justification
3690 HK,Anthropic,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
3690 HK,DeepSeek,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
3690 HK,Google,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
3690 HK,Kuaishou,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
3690 HK,Meta,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
3690 HK,Microsoft,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
3690 HK,Mistral AI,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
3690 HK,OpenAI,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
3690 HK,Runway,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
3690 HK,ShengShu Technology,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
3690 HK,Stability AI,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
3690 HK,Zhipu AI,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
3690 HK,xAI,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
4755 JP,Alibaba,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
4755 JP,Anthropic,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
4755 JP,DeepSeek,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
4755 JP,Google,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
4755 JP,Kuaishou,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
4755 JP,Meta,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
4755 JP,Microsoft,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
4755 JP,Mistral AI,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
4755 JP,OpenAI,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
4755 JP,Runway,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
4755 JP,ShengShu Technology,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
4755 JP,Stability AI,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
4755 JP,Zhipu AI,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
4755 JP,xAI,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
5803 JP,Alibaba,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
5803 JP,Anthropic,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
5803 JP,DeepSeek,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
5803 JP,Google,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
5803 JP,Kuaishou,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
5803 JP,Meta,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
5803 JP,Microsoft,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
5803 JP,Mistral AI,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
5803 JP,OpenAI,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
5803 JP,Runway,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
5803 JP,ShengShu Technology,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
5803 JP,Stability AI,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
5803 JP,Zhipu AI,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
5803 JP,xAI,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
6588 JP,Alibaba,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
6588 JP,Anthropic,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
6588 JP,DeepSeek,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
6588 JP,Google,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
6588 JP,Kuaishou,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
6588 JP,Meta,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
6588 JP,Microsoft,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
6588 JP,Mistral AI,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
6588 JP,OpenAI,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
6588 JP,Runway,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
6588 JP,ShengShu Technology,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
6588 JP,Stability AI,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
6588 JP,Zhipu AI,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
6588 JP,xAI,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
6701 JP,Alibaba,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
6701 JP,Anthropic,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
6701 JP,DeepSeek,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
6701 JP,Google,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
6701 JP,Kuaishou,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
6701 JP,Meta,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
6701 JP,Microsoft,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
6701 JP,Mistral AI,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
6701 JP,OpenAI,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
6701 JP,Runway,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
6701 JP,ShengShu Technology,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
6701 JP,Stability AI,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
6701 JP,Zhipu AI,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
6701 JP,xAI,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
6702 JP,Alibaba,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
6702 JP,Anthropic,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
6702 JP,DeepSeek,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
6702 JP,Google,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
6702 JP,Kuaishou,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
6702 JP,Meta,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
6702 JP,Microsoft,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
6702 JP,Mistral AI,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
6702 JP,OpenAI,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
6702 JP,Runway,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
6702 JP,ShengShu Technology,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
6702 JP,Stability AI,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
6702 JP,Zhipu AI,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
6702 JP,xAI,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
6758 JP,Alibaba,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
6758 JP,Anthropic,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
6758 JP,DeepSeek,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
6758 JP,Google,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
6758 JP,Kuaishou,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
6758 JP,Meta,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
6758 JP,Microsoft,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
6758 JP,Mistral AI,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
6758 JP,OpenAI,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
6758 JP,Runway,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
6758 JP,ShengShu Technology,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
6758 JP,Stability AI,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
6758 JP,Zhipu AI,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
6758 JP,xAI,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
6954 JP,Alibaba,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
6954 JP,Anthropic,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
6954 JP,DeepSeek,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
6954 JP,Google,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
6954 JP,Kuaishou,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
6954 JP,Meta,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
6954 JP,Microsoft,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
6954 JP,Mistral AI,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
6954 JP,OpenAI,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
6954 JP,Runway,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
6954 JP,ShengShu Technology,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
6954 JP,Stability AI,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
6954 JP,Zhipu AI,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
6954 JP,xAI,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
700 HK,Alibaba,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
700 HK,Anthropic,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
700 HK,DeepSeek,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
700 HK,Google,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
700 HK,Kuaishou,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
700 HK,Meta,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
700 HK,Microsoft,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
700 HK,Mistral AI,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
700 HK,OpenAI,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
700 HK,Runway,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
700 HK,ShengShu Technology,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
700 HK,Stability AI,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
700 HK,Zhipu AI,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
700 HK,xAI,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
AAPL,Alibaba,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
AAPL,Anthropic,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
AAPL,DeepSeek,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
AAPL,Google,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
AAPL,Kuaishou,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
AAPL,Meta,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
AAPL,Microsoft,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
AAPL,Mistral AI,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
AAPL,OpenAI,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
AAPL,Runway,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
AAPL,ShengShu Technology,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
AAPL,Stability AI,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
AAPL,Zhipu AI,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
AAPL,xAI,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
ACN,Alibaba,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
ACN,Anthropic,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
ACN,DeepSeek,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
ACN,Google,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
ACN,Kuaishou,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
ACN,Meta,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
ACN,Microsoft,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
ACN,Mistral AI,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
ACN,OpenAI,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
ACN,Runway,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
ACN,ShengShu Technology,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
ACN,Stability AI,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
ACN,Zhipu AI,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
ACN,xAI,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
ADBE,Alibaba,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
ADBE,Anthropic,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
ADBE,DeepSeek,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
ADBE,Google,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
ADBE,Kuaishou,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
ADBE,Meta,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
ADBE,Microsoft,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
ADBE,Mistral AI,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
ADBE,OpenAI,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
ADBE,Runway,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
ADBE,ShengShu Technology,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
ADBE,Stability AI,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
ADBE,Zhipu AI,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
ADBE,xAI,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
AI,Alibaba,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
AI,Anthropic,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
AI,DeepSeek,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
AI,Google,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
AI,Kuaishou,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
AI,Meta,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
AI,Microsoft,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
AI,Mistral AI,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
AI,OpenAI,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
AI,Runway,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
AI,ShengShu Technology,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
AI,Stability AI,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
AI,Zhipu AI,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
AI,xAI,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
AMBA,Alibaba,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
AMBA,Anthropic,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
AMBA,DeepSeek,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
AMBA,Google,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
AMBA,Kuaishou,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
AMBA,Meta,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
AMBA,Microsoft,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
AMBA,Mistral AI,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
AMBA,OpenAI,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
AMBA,Runway,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
AMBA,ShengShu Technology,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
AMBA,Stability AI,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
AMBA,Zhipu AI,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
AMBA,xAI,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
AMD,Alibaba,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
AMD,Anthropic,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
AMD,DeepSeek,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
AMD,Google,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
AMD,Kuaishou,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
AMD,Meta,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
AMD,Microsoft,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
AMD,Mistral AI,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
AMD,OpenAI,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
AMD,Runway,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
AMD,ShengShu Technology,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
AMD,Stability AI,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
AMD,Zhipu AI,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
AMD,xAI,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
AMP IM,Alibaba,0,0,0,1,0,0,0,0,L,R4:AI deployed in hearing solutions and fitting
AMP IM,Anthropic,0,0,0,1,0,0,0,0,L,R4:AI deployed in hearing solutions and fitting
AMP IM,DeepSeek,0,0,0,1,0,0,0,0,L,R4:AI deployed in hearing solutions and fitting
AMP IM,Google,0,0,0,1,0,0,0,0,L,R4:AI deployed in hearing solutions and fitting
