ticker,company,creator,r1_upstream_hardware,r1_upstream_hardware_conf,r2_upstream_cloud,r2_upstream_cloud_conf,r3_downstream_integrator,r3_downstream_integrator_conf,r4_downstream_deployer,r4_downstream_deployer_conf,r5_downstream_enabler,r5_downstream_enabler_conf,r6_competitor,r6_competitor_conf,f2_is_owner,f2_is_owner_conf,f1_is_investor,f1_is_investor_conf,justification,coder,coded_at
ADBE,Adobe Inc.,Amazon,0,,0,,1,H,0,,0,,1,H,0,,0,,"r3_downstream_integrator: Firefly 生成式 AI 是 Creative Cloud 核心差异化（codebook）; r6: 竞争模态 ['image', 'video'] 与发布方 Amazon 重叠; 备注: Firefly 自研图像/视频基础模型，对媒体发布方构成竞争",A,2026-07-27
ADBE,Adobe Inc.,MiniMax,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: Firefly 生成式 AI 是 Creative Cloud 核心差异化（codebook）; 备注: Firefly 自研图像/视频基础模型，对媒体发布方构成竞争,A,2026-07-27
ADBE,Adobe Inc.,Stability.ai,0,,0,,1,H,0,,0,,1,H,0,,0,,r3_downstream_integrator: Firefly 生成式 AI 是 Creative Cloud 核心差异化（codebook）; r6: 竞争模态 ['image'] 与发布方 Stability.ai 重叠; 备注: Firefly 自研图像/视频基础模型，对媒体发布方构成竞争,A,2026-07-27
ADBE,Adobe Inc.,Midjourney,0,,0,,1,H,0,,0,,1,H,0,,0,,r3_downstream_integrator: Firefly 生成式 AI 是 Creative Cloud 核心差异化（codebook）; r6: 竞争模态 ['image'] 与发布方 Midjourney 重叠; 备注: Firefly 自研图像/视频基础模型，对媒体发布方构成竞争,A,2026-07-27
ADBE,Adobe Inc.,Runway,0,,0,,1,H,0,,0,,1,M,0,,0,,r3_downstream_integrator: Firefly 生成式 AI 是 Creative Cloud 核心差异化（codebook）; r6: 竞争模态 ['video'] 与发布方 Runway 重叠; 备注: Firefly 自研图像/视频基础模型，对媒体发布方构成竞争,A,2026-07-27
ADBE,Adobe Inc.,Black Forest Labs,0,,0,,1,H,0,,0,,1,H,0,,0,,r3_downstream_integrator: Firefly 生成式 AI 是 Creative Cloud 核心差异化（codebook）; r6: 竞争模态 ['image'] 与发布方 Black Forest Labs 重叠; 备注: Firefly 自研图像/视频基础模型，对媒体发布方构成竞争,A,2026-07-27
ADBE,Adobe Inc.,Suno,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: Firefly 生成式 AI 是 Creative Cloud 核心差异化（codebook）; 备注: Firefly 自研图像/视频基础模型，对媒体发布方构成竞争,A,2026-07-27
ADBE,Adobe Inc.,Udio,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: Firefly 生成式 AI 是 Creative Cloud 核心差异化（codebook）; 备注: Firefly 自研图像/视频基础模型，对媒体发布方构成竞争,A,2026-07-27
ADBE,Adobe Inc.,Kyutai,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: Firefly 生成式 AI 是 Creative Cloud 核心差异化（codebook）; 备注: Firefly 自研图像/视频基础模型，对媒体发布方构成竞争,A,2026-07-27
ADBE,Adobe Inc.,Recraft,0,,0,,1,H,0,,0,,1,H,0,,0,,r3_downstream_integrator: Firefly 生成式 AI 是 Creative Cloud 核心差异化（codebook）; r6: 竞争模态 ['image'] 与发布方 Recraft 重叠; 备注: Firefly 自研图像/视频基础模型，对媒体发布方构成竞争,A,2026-07-27
ADBE,Adobe Inc.,KlingAI,0,,0,,1,H,0,,0,,1,M,0,,0,,r3_downstream_integrator: Firefly 生成式 AI 是 Creative Cloud 核心差异化（codebook）; r6: 竞争模态 ['video'] 与发布方 KlingAI 重叠; 备注: Firefly 自研图像/视频基础模型，对媒体发布方构成竞争,A,2026-07-27
ADBE,Adobe Inc.,Vidu,0,,0,,1,H,0,,0,,1,M,0,,0,,r3_downstream_integrator: Firefly 生成式 AI 是 Creative Cloud 核心差异化（codebook）; r6: 竞争模态 ['video'] 与发布方 Vidu 重叠; 备注: Firefly 自研图像/视频基础模型，对媒体发布方构成竞争,A,2026-07-27
ADBE,Adobe Inc.,ElevenLabs,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: Firefly 生成式 AI 是 Creative Cloud 核心差异化（codebook）; 备注: Firefly 自研图像/视频基础模型，对媒体发布方构成竞争,A,2026-07-27
ADBE,Adobe Inc.,ByteDance Seed,0,,0,,1,H,0,,0,,1,H,0,,0,,"r3_downstream_integrator: Firefly 生成式 AI 是 Creative Cloud 核心差异化（codebook）; r6: 竞争模态 ['image', 'video'] 与发布方 ByteDance Seed 重叠; 备注: Firefly 自研图像/视频基础模型，对媒体发布方构成竞争",A,2026-07-27
AMD,Advanced Micro Devices,OpenAI,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,Google,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,Anthropic,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,DeepSeek,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU（对中国发布方受出口管制，置信度降档）,A,2026-07-27
AMD,Advanced Micro Devices,Alibaba,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU（对中国发布方受出口管制，置信度降档）,A,2026-07-27
AMD,Advanced Micro Devices,xAI,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,Meta,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,Mistral,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,Microsoft,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,Kimi,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU（对中国发布方受出口管制，置信度降档）,A,2026-07-27
AMD,Advanced Micro Devices,Z AI,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU（对中国发布方受出口管制，置信度降档）,A,2026-07-27
AMD,Advanced Micro Devices,Amazon,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,MiniMax,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU（对中国发布方受出口管制，置信度降档）,A,2026-07-27
AMD,Advanced Micro Devices,Stability.ai,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,Midjourney,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,Runway,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,Black Forest Labs,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,Suno,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,Udio,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,Kyutai,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,Recraft,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,KlingAI,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU（对中国发布方受出口管制，置信度降档）,A,2026-07-27
AMD,Advanced Micro Devices,Vidu,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU（对中国发布方受出口管制，置信度降档）,A,2026-07-27
AMD,Advanced Micro Devices,ElevenLabs,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU,A,2026-07-27
AMD,Advanced Micro Devices,ByteDance Seed,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: MI 系列 AI 加速器与 EPYC 数据中心 CPU（对中国发布方受出口管制，置信度降档）,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),OpenAI,0,,1,H,0,,0,,0,,1,H,0,,0,,"r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['image', 'llm', 'speech', 'video'] 与发布方 OpenAI 重叠",A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Google,0,,1,H,0,,0,,0,,0,,1,H,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 为发布方上市主体，按 codebook 不编自竞争; f2: Google 的上市主体,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Anthropic,0,,1,H,0,,0,,0,,1,H,0,,1,H,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['llm'] 与发布方 Anthropic 重叠; f1: Alphabet 对 Anthropic 投资约 20-30 亿美元,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),DeepSeek,0,,1,H,0,,0,,0,,1,H,0,,0,,"r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['image', 'llm'] 与发布方 DeepSeek 重叠",A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Alibaba,0,,1,H,0,,0,,0,,1,H,0,,0,,"r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['image', 'llm', 'video'] 与发布方 Alibaba 重叠",A,2026-07-27
GOOGL,Alphabet Inc. (Class A),xAI,0,,1,H,0,,0,,0,,1,H,0,,0,,"r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['llm', 'speech', 'video'] 与发布方 xAI 重叠",A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Meta,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['llm'] 与发布方 Meta 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Mistral,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['llm'] 与发布方 Mistral 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Microsoft,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['llm'] 与发布方 Microsoft 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Kimi,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['llm'] 与发布方 Kimi 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Z AI,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['llm'] 与发布方 Z AI 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Amazon,0,,1,H,0,,0,,0,,1,H,0,,0,,"r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['image', 'llm', 'speech', 'video'] 与发布方 Amazon 重叠",A,2026-07-27
GOOGL,Alphabet Inc. (Class A),MiniMax,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['llm'] 与发布方 MiniMax 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Stability.ai,0,,1,H,0,,0,,0,,1,H,0,,0,,"r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['image', 'music'] 与发布方 Stability.ai 重叠",A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Midjourney,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['image'] 与发布方 Midjourney 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Runway,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['video'] 与发布方 Runway 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Black Forest Labs,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['image'] 与发布方 Black Forest Labs 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Suno,0,,1,H,0,,0,,0,,1,M,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['music'] 与发布方 Suno 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Udio,0,,1,H,0,,0,,0,,1,M,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['music'] 与发布方 Udio 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Kyutai,0,,1,H,0,,0,,0,,1,M,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['speech'] 与发布方 Kyutai 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Recraft,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['image'] 与发布方 Recraft 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),KlingAI,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['video'] 与发布方 KlingAI 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),Vidu,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['video'] 与发布方 Vidu 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),ElevenLabs,0,,1,H,0,,0,,0,,1,M,0,,0,,r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['speech'] 与发布方 ElevenLabs 重叠,A,2026-07-27
GOOGL,Alphabet Inc. (Class A),ByteDance Seed,0,,1,H,0,,0,,0,,1,H,0,,0,,"r2_upstream_cloud: GCP 主要云平台，TPU 与 Vertex AI; r6: 竞争模态 ['image', 'video'] 与发布方 ByteDance Seed 重叠",A,2026-07-27
GOOG,Alphabet Inc. (Class C),OpenAI,0,,1,H,0,,0,,0,,1,H,0,,0,,"r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['image', 'llm', 'speech', 'video'] 与发布方 OpenAI 重叠",A,2026-07-27
GOOG,Alphabet Inc. (Class C),Google,0,,1,H,0,,0,,0,,0,,1,H,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 为发布方上市主体，按 codebook 不编自竞争; f2: Google 的上市主体,A,2026-07-27
GOOG,Alphabet Inc. (Class C),Anthropic,0,,1,H,0,,0,,0,,1,H,0,,1,H,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['llm'] 与发布方 Anthropic 重叠; f1: 同 GOOGL（共享类股）,A,2026-07-27
GOOG,Alphabet Inc. (Class C),DeepSeek,0,,1,H,0,,0,,0,,1,H,0,,0,,"r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['image', 'llm'] 与发布方 DeepSeek 重叠",A,2026-07-27
GOOG,Alphabet Inc. (Class C),Alibaba,0,,1,H,0,,0,,0,,1,H,0,,0,,"r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['image', 'llm', 'video'] 与发布方 Alibaba 重叠",A,2026-07-27
GOOG,Alphabet Inc. (Class C),xAI,0,,1,H,0,,0,,0,,1,H,0,,0,,"r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['llm', 'speech', 'video'] 与发布方 xAI 重叠",A,2026-07-27
GOOG,Alphabet Inc. (Class C),Meta,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['llm'] 与发布方 Meta 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),Mistral,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['llm'] 与发布方 Mistral 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),Microsoft,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['llm'] 与发布方 Microsoft 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),Kimi,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['llm'] 与发布方 Kimi 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),Z AI,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['llm'] 与发布方 Z AI 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),Amazon,0,,1,H,0,,0,,0,,1,H,0,,0,,"r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['image', 'llm', 'speech', 'video'] 与发布方 Amazon 重叠",A,2026-07-27
GOOG,Alphabet Inc. (Class C),MiniMax,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['llm'] 与发布方 MiniMax 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),Stability.ai,0,,1,H,0,,0,,0,,1,H,0,,0,,"r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['image', 'music'] 与发布方 Stability.ai 重叠",A,2026-07-27
GOOG,Alphabet Inc. (Class C),Midjourney,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['image'] 与发布方 Midjourney 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),Runway,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['video'] 与发布方 Runway 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),Black Forest Labs,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['image'] 与发布方 Black Forest Labs 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),Suno,0,,1,H,0,,0,,0,,1,M,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['music'] 与发布方 Suno 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),Udio,0,,1,H,0,,0,,0,,1,M,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['music'] 与发布方 Udio 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),Kyutai,0,,1,H,0,,0,,0,,1,M,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['speech'] 与发布方 Kyutai 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),Recraft,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['image'] 与发布方 Recraft 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),KlingAI,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['video'] 与发布方 KlingAI 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),Vidu,0,,1,H,0,,0,,0,,1,H,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['video'] 与发布方 Vidu 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),ElevenLabs,0,,1,H,0,,0,,0,,1,M,0,,0,,r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['speech'] 与发布方 ElevenLabs 重叠,A,2026-07-27
GOOG,Alphabet Inc. (Class C),ByteDance Seed,0,,1,H,0,,0,,0,,1,H,0,,0,,"r2_upstream_cloud: 同 GOOGL（共享类股）; r6: 竞争模态 ['image', 'video'] 与发布方 ByteDance Seed 重叠",A,2026-07-27
ADI,Analog Devices,OpenAI,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Google,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Anthropic,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,DeepSeek,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Alibaba,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,xAI,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Meta,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Mistral,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Microsoft,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Kimi,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Z AI,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Amazon,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,MiniMax,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
